round, t_mpi, t_mpi_mpi, t_mpi_local, comm0, comm1, comm2, comm3, comm4
0, 0.112371, 0.00723359, 0, 0, 0, 0.000216569
1, 14.4079, 0, 5.07529, 0.994288, 0.00757889, 0.0032706
2, 3.58408, 0, 0.194007, 0.0849515, 0.00452022, 4.282e-05
